"STATION","NAME","DATE","CDSD","DSND","DSNW","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","PRCP","SNOW","TAVG","TMAX","TMIN"
"USC00210018","ADA, MN US","1966-10","531","0","0","15","0","0.0","0.41","82","868","0.80","0.0","46.1","58.7","33.5"
"USC00210018","ADA, MN US","1966-11","531","15",,"-2","3",,"0.10","46","2051","0.25",,"24.2","33.5","14.8"
"USC00210018","ADA, MN US","1966-12","531","26",,"-21","9",,"0.42","41","3640","1.05",,"12.0","22.2","1.8"
"USC00210018","ADA, MN US","1967-01","0","31","8","-28","28","6.0","0.48","38","5386","2.04","24.0","8.7","20.7","-3.4"
"USC00210018","ADA, MN US","1967-02","0","27","3","-31","28","2.0","0.15","44","7126","0.35","4.0","2.9","17.6","-11.9"
"USC00210018","ADA, MN US","1967-03","1","26","3","-15","13","5.0","0.55","78","8251","0.73","7.0","27.2","39.8","14.6"
"USC00210018","ADA, MN US","1967-04","1",,,"11",,,"1.11","63","9020","3.83",,"39.4","50.0","28.7"
"USC00210018","ADA, MN US","1967-05","15","0","0","12","0","0.0","0.34","89","9471","0.86","0.0","50.4","64.4","36.3"
"USC00210018","ADA, MN US","1967-06","44","0","0","35","0","0.0","1.38","89","9578","3.74","0.0","62.4","75.4","49.4"
"USC00210018","ADA, MN US","1967-07",,"0","0",,"0","0.0","1.62",,,"2.06","0.0",,,
"USC00210018","ADA, MN US","1967-08",,"0","0","36","0","0.0","0.21","93",,"0.33","0.0","65.5","81.0","50.0"
"USC00210018","ADA, MN US","1967-09",,"0","0","23","0","0.0","0.38","86",,"0.85","0.0","60.0","74.2","45.7"
"USC00210018","ADA, MN US","1967-10",,"0","0","17","0","0.0","0.66","83",,"1.41","0.0","43.9","55.7","32.1"
"USC00210018","ADA, MN US","1967-11",,"0","0","-5","0","0.0","0.10","60",,"0.20","0.0","28.4","38.9","17.9"
"USC00210018","ADA, MN US","1967-12",,"21","5","-37","17","5.0","0.53","50",,"1.60","17.0","13.6","23.6","3.5"
"USC00210018","ADA, MN US","1968-01","0","31","2","-40","20","3.0","0.29","41",,"0.40","4.0","5.8","16.8","-5.3"
"USC00210018","ADA, MN US","1968-02","0","29","1","-24","4","1.0","0.09","36",,"0.15","1.0","7.6","19.9","-4.7"
"USC00210018","ADA, MN US","1968-03","0","6","0","-6","4","0.0","1.02","69",,"1.46","0.0","32.6","46.8","18.5"
"USC00210018","ADA, MN US","1968-04",,"8","4",,"5","4.0","0.66","83",,"2.97","11.0",,"57.0",
"USC00210018","ADA, MN US","1968-05",,"0","0","24","0","0.0","0.66","84",,"2.46","0.0","52.4","65.2","39.6"
"USC00210018","ADA, MN US","1968-06",,"0","0","37","0","0.0","1.08","93",,"5.80","0.0","63.8","75.0","52.6"
"USC00210018","ADA, MN US","1968-07",,"0","0",,"0","0.0","2.24",,,"2.99","0.0",,,
"USC00210018","ADA, MN US","1968-08",,"0","0","33","0","0.0","0.66","95",,"2.63","0.0","66.4","80.1","52.7"
"USC00210018","ADA, MN US","1968-09",,"0","0","33","0","0.0","0.68","87",,"2.50","0.0","58.5","70.7","46.2"
"USC00210018","ADA, MN US","1968-10",,"1","1","21","2","2.0","0.71","78",,"1.58","2.0","46.4","57.6","35.2"
"USC00210018","ADA, MN US","1968-11",,,,"8",,,"0.00","53",,"0.00",,"29.7","38.3","21.1"
"USC00210018","ADA, MN US","1968-12",,"31","6","-27","18","7.0","0.67","39",,"1.64","17.5","9.9","18.4","1.3"
"USC00210018","ADA, MN US","1969-01","0","31","12","-30","24","3.0","0.33","32",,"2.21","23.4","-0.1","8.9","-9.2"
"USC00210018","ADA, MN US","1969-02","0","28","6","-31","24","3.0","0.29","41",,"1.17","12.0","13.5","23.1","3.8"
"USC00210018","ADA, MN US","1969-03",,"27","2",,"14","4.0","0.38",,,"0.49","5.0",,,
"USC00210018","ADA, MN US","1969-04",,"9","0","8","8","0.0","0.78","72",,"1.65","0.0","45.7","58.2","33.1"
"USC00210018","ADA, MN US","1969-05",,"0","0","26","0","0.0","1.35","94",,"3.80","0.0","55.8","70.6","40.9"
"USC00210018","ADA, MN US","1969-06",,"0","0","33","0","0.0","1.30","77",,"3.51","0.0","56.9","68.6","45.1"
"USC00210018","ADA, MN US","1969-07",,"0","0",,"0","0.0","3.21",,,"6.39","0.0",,,
"USC00210018","ADA, MN US","1969-08",,"0","0","46","0","0.0","1.55","95",,"2.67","0.0","73.3","86.3","60.4"
"USC00210018","ADA, MN US","1969-09",,"0","0","33","0","0.0","1.85","88",,"3.51","0.0","60.3","72.1","48.5"
"USC00210018","ADA, MN US","1969-10",,"5","1","14","4","4.0","0.76","71",,"1.80","4.0","41.0","49.1","32.9"
"USC00210018","ADA, MN US","1969-11",,"9","1","1","2","2.0","0.21","65",,"0.21","2.0","31.0","40.0","22.0"
"USC00210018","ADA, MN US","1969-12",,"27","5","-13","8","2.5","0.23","50",,"0.69","7.5","16.8","25.2","8.4"
"USC00210018","ADA, MN US","1970-01",,"27","2",,"10","1.0","0.12",,,"0.21","2.5",,,
"USC00210018","ADA, MN US","1970-02",,"24","3",,"12","1.5","0.14",,,"0.36","4.0",,,
"USC00210018","ADA, MN US","1970-03",,"31","5","-14","7","1.0","1.24","46",,"1.71","4.9","18.7","29.7","7.6"
"USC00210018","ADA, MN US","1970-04",,"10","4","11","11","9.0","1.61","74",,"2.85","12.5","41.4","51.3","31.4"
"USC00210018","ADA, MN US","1970-05",,"0","0","27","0","0.0","0.77","88",,"3.61","0.0","53.3","65.0","41.6"
"USC00210018","ADA, MN US","1970-06",,"0","0","41","0","0.0","2.99","95",,"6.74","0.0","69.5","81.0","57.9"
"USC00210018","ADA, MN US","1970-07",,"0","0","45","0","0.0","0.51","96","10","0.88","0.0","72.1","85.1","59.1"
"USC00210018","ADA, MN US","1970-08",,"0","0","42","0","0.0","0.37","96","33","0.94","0.0","69.6","83.7","55.6"
"USC00210018","ADA, MN US","1970-09",,"0","0","29","0","0.0","1.89","93","261","3.85","0.0","60.8","72.9","48.7"
"USC00210018","ADA, MN US","1970-10",,"0","1","21","0","3.5","0.76","83","835","3.17","3.5","46.5","57.0","36.1"
"USC00210018","ADA, MN US","1970-11",,"10",,"-8","6",,"0.40","52","1954","1.00",,"27.7","35.0","20.4"
"USC00210018","ADA, MN US","1970-12",,"31","4","-25","12","4.0","0.37","39","3607","0.98","10.0","9.7","19.3","0.1"
"USC00210018","ADA, MN US","1971-01",,"31","5",,"16","5.0","0.51",,,"1.23","12.0",,,
"USC00210018","ADA, MN US","1971-02",,"28","1","-32","18","2.0","0.26","43",,"0.26","2.0","11.5","22.5","0.5"
"USC00210018","ADA, MN US","1971-03",,"22","5",,"9","2.0","0.23",,,"0.75","5.9",,,
"USC00210018","ADA, MN US","1971-04",,"2","1","12","1","1.0","0.41","74",,"0.85","1.0","45.8","58.0","33.7"
"USC00210018","ADA, MN US","1971-05",,"0","0","30","0","0.0","1.20","87",,"2.87","0.0","56.3","69.8","42.9"
"USC00210018","ADA, MN US","1971-06",,"0","0","46","0","0.0","0.72","89",,"4.54","0.0","67.9","78.5","57.3"
"USC00210018","ADA, MN US","1971-07",,"0","0",,"0","0.0","1.60",,,"3.45","0.0",,,
"USC00210018","ADA, MN US","1971-08",,"0","0","41","0","0.0","0.49","95",,"1.73","0.0","68.8","82.5","55.2"
"USC00210018","ADA, MN US","1971-09",,"0","0","30","0","0.0","2.40","93",,"3.80","0.0","60.0","72.6","47.5"
"USC00210018","ADA, MN US","1971-10",,"1","1","22","3","2.5","2.65","71",,"7.49","2.5","48.4","57.8","39.0"
"USC00210018","ADA, MN US","1971-11",,"3","1","4","1","1.0","0.46","56",,"0.66","1.0","29.1","36.4","21.8"
"USC00210018","ADA, MN US","1971-12",,"25","4","-20","4","2.0","0.16","36",,"0.51","5.5","12.1","22.2","2.0"
"USC00210018","ADA, MN US","1972-01","0","31","2","-34","9","6.0","0.61","36",,"0.92","9.0","1.0","11.6","-9.5"
"USC00210018","ADA, MN US","1972-02",,"29","4",,"11","2.0","0.21",,,"0.71","6.0",,,
"USC00210018","ADA, MN US","1972-03",,"21","4","-21","17","6.0","0.58","53",,"0.96","10.0","24.4","34.7","14.1"
"USC00210018","ADA, MN US","1972-04",,,,"12",,,"1.49","72",,"2.13",,"40.8","51.1","30.4"
"USC00210018","ADA, MN US","1972-05",,"0","0","28","0","0.0","1.55","91",,"3.13","0.0","60.2","72.3","48.1"
"USC00210018","ADA, MN US","1972-06",,"0","0","38","0","0.0","0.30","89",,"0.66","0.0","65.4","78.4","52.3"
"USC00210018","ADA, MN US","1972-07",,"0","0","40","0","0.0","1.92","90","48","4.93","0.0","66.1","77.6","54.7"
"USC00210018","ADA, MN US","1972-08",,"0","0","41","0","0.0","1.44","93","99","3.85","0.0","69.0","81.4","56.6"
"USC00210018","ADA, MN US","1972-09",,"0","0","30","0","0.0","1.28","82","362","2.02","0.0","56.5","68.5","44.4"
"USC00210018","ADA, MN US","1972-10",,"1","1","10","6","6.0","2.04","75","1034","2.85","6.0","43.3","54.0","32.6"
"USC00210018","ADA, MN US","1972-11",,,,,,,"0.51",,,"0.51",,,,
"USC00210018","ADA, MN US","1972-12",,"31","3","-26","16","12.0","1.17","35",,"1.38","14.0","4.9","13.7","-3.9"
"USC00210018","ADA, MN US","1973-01","0","31","1","-33","16","2.0","0.16","41",,"0.21","2.5","11.7","21.1","2.2"
"USC00210018","ADA, MN US","1973-02",,"25","1","-20","5","3.0","0.28","38",,"0.28","3.0","16.5","25.8","7.2"
"USC00210018","ADA, MN US","1973-03",,"4","0","20","2","0.0","0.80","61",,"1.22","0.0","38.4","46.7","30.1"
"USC00210018","ADA, MN US","1973-04",,"0","0","14","0","0.0","0.52","80",,"0.71","0.0","43.3","56.8","29.7"
"USC00210018","ADA, MN US","1973-05",,"0","0","26","0","0.0","0.65","84",,"1.74","0.0","56.3","70.3","42.2"
"USC00210018","ADA, MN US","1973-06",,"0","0","41","0","0.0","0.72","93",,"2.41","0.0","66.3","79.2","53.4"
"USC00210018","ADA, MN US","1973-07",,"0","0","46","0","0.0","0.44","94","12","1.97","0.0","69.2","81.7","56.6"
"USC00210018","ADA, MN US","1973-08",,"0","0","47","0","0.0","0.92","94","16","3.28","0.0","72.2","85.4","59.0"
"USC00210018","ADA, MN US","1973-09",,"0","0","28","0","0.0","2.98","78","250","8.06","0.0","57.7","70.3","45.1"
"USC00210018","ADA, MN US","1973-10",,"0","0",,"0","0.0","0.65",,,"1.22","0.0",,,
"USC00210018","ADA, MN US","1973-11",,"17",,"0","7",,"0.44","59",,"1.36",,"26.2","34.8","17.6"
"USC00210018","ADA, MN US","1973-12",,,"6","-31",,"2.0","0.23","37",,"1.02","10.0","10.9","18.8","3.0"
"USC00210018","ADA, MN US","1974-01","0","31","5","-33","8","2.0","0.18","34",,"0.75","7.0","1.1","11.8","-9.5"
"USC00210018","ADA, MN US","1974-02",,"28","2",,"9","2.0","0.21",,,"0.39","3.0",,,
"USC00210018","ADA, MN US","1974-03",,"31",,"-20","5",,"0.19","47",,"0.63",,"22.6","31.5","13.7"
"USC00210018","ADA, MN US","1974-04",,"9","1","11","7","6.0","1.47","82",,"4.76","6.0","42.5","53.6","31.4"
"USC00210018","ADA, MN US","1974-05",,"0","0","28","0","0.0","0.93","80",,"4.03","0.0","52.5","63.6","41.3"
"USC00210018","ADA, MN US","1974-06",,"0","0","40","0","0.0","1.23","90",,"2.36","0.0","65.7","80.2","51.2"
"USC00210018","ADA, MN US","1974-07",,"0","0","46","0","0.0","1.12","98","2","2.37","0.0","74.7","88.1","61.3"
"USC00210018","ADA, MN US","1974-08",,"0","0","38","0","0.0","0.91","93","66","7.15","0.0","66.4","79.4","53.4"
"USC00210018","ADA, MN US","1974-09",,"0","0","20","0","0.0","0.04","91","348","0.04","0.0","55.9","70.2","41.5"
"USC00210018","ADA, MN US","1974-10",,"0","0",,"0","0.0","0.79",,,"2.37","0.0",,,
"USC00210018","ADA, MN US","1974-11",,,,"6",,,"1.58","60",,"1.77",,"30.9","39.9","21.9"
"USC00210018","ADA, MN US","1974-12",,"20","3","-3","5","3.0","0.33","45",,"0.59","6.0","21.3","30.8","11.9"
"USC00210018","ADA, MN US","1975-01","0","31",,"-22","13",,"0.19","36",,"0.85",,"9.8","20.6","-0.9"
"USC00210018","ADA, MN US","1975-02","0","28",,"-20","11",,"0.13","37",,"0.22",,"10.5","21.0","-0.1"
"USC00210018","ADA, MN US","1975-03","0","31",,"-15","9",,"0.63","50",,"1.55",,"18.8","28.7","8.9"
"USC00210018","ADA, MN US","1975-04","0","5","0","-4","5","0.0","1.02","63",,"4.24","0.0","36.6","45.2","28.0"
"USC00210018","ADA, MN US","1975-05","18","0","0","30","0","0.0","0.44","83",,"1.87","0.0","58.2","72.7","43.8"
"USC00210018","ADA, MN US","1975-06","106","0","0","38","0","0.0","2.07","88",,"8.17","0.0","65.0","77.1","52.9"
"USC00210018","ADA, MN US","1975-07","415","0","0","45","0","0.0","1.21","101","12","2.45","0.0","74.6","87.0","62.1"
"USC00210018","ADA, MN US","1975-08",,"0","0",,"0","0.0","0.53",,,"0.98","0.0",,,
"USC00210018","ADA, MN US","1975-09",,"0","0","33","0","0.0","0.95","81",,"2.03","0.0","56.6","69.2","44.1"
"USC00210018","ADA, MN US","1975-10",,"0","0","22","0","0.0","0.55","88",,"2.09","0.0","50.6","61.8","39.5"
"USC00210018","ADA, MN US","1975-11",,"5","1","-1","2","2.0","0.29","73",,"0.57","2.0","31.7","40.5","22.9"
"USC00210018","ADA, MN US","1975-12",,"19","3","-22","4","2.0","0.22","51",,"0.36","4.0","15.0","24.5","5.5"
"USC00210018","ADA, MN US","1976-01","0",,,"-28",,,"0.31","40",,"1.24",,"8.0","19.3","-3.4"
"USC00210018","ADA, MN US","1976-02","0","29",,"-16","15",,"0.54","52",,"0.72",,"22.7","32.9","12.6"
"USC00210018","ADA, MN US","1976-03",,"23",,"-18","13",,,"58",,,,"25.2","36.7","13.6"
"USC00210018","ADA, MN US","1976-04",,,,"25",,,"0.55","78",,"2.08",,"48.2","61.4","35.1"
"USC00210018","ADA, MN US","1976-05",,"0","0","20","0","0.0","0.42","87",,"0.92","0.0","57.2","73.5","40.9"
"USC00210018","ADA, MN US","1976-06",,"0","0","40","0","0.0","0.72","95",,"4.92","0.0","68.3","81.3","55.3"
"USC00210018","ADA, MN US","1976-07",,"0","0","46","0","0.0","0.56","99","6","1.09","0.0","71.7","87.4","56.0"
"USC00210018","ADA, MN US","1976-08",,"0","0","40","0","0.0","0.78","104","18","1.32","0.0","73.2","88.4","58.0"
"USC00210018","ADA, MN US","1976-09",,"0","0","26","0","0.0","0.49","98","215","0.88","0.0","61.3","77.6","45.0"
"USC00210018","ADA, MN US","1976-10",,"0","0",,"0","0.0","0.24",,,"0.35","0.0",,,
"USC00210018","ADA, MN US","1976-11",,"0","0","-12","0","0.0","0.11","60",,"0.17","0.0","24.3","34.9","13.7"
"USC00210018","ADA, MN US","1976-12",,"31",,"-31","5",,"0.33","43",,"0.51",,"6.2","17.1","-4.7"
"USC00210018","ADA, MN US","1977-01","0","31",,"-42","11",,"0.21","31",,"0.87",,"-3.3","6.0","-12.6"
"USC00210018","ADA, MN US","1977-02","0","28",,"-23","14",,"0.44","45",,"1.14",,"16.6","26.1","7.2"
"USC00210018","ADA, MN US","1977-03","0","11",,"-7","13",,"0.47","60",,"1.39",,"32.4","42.8","21.9"
"USC00210018","ADA, MN US","1977-04","0","0",,"16","0",,"0.59","84",,"1.35",,"50.5","65.3","35.7"
"USC00210018","ADA, MN US","1977-05","126","0","0","30","0","0.0","1.32","91",,"3.94","0.0","67.4","81.2","53.5"
"USC00210018","ADA, MN US","1977-06","208","0","0","38","0","0.0","0.66","91",,"2.86","0.0","66.9","79.9","53.9"
"USC00210018","ADA, MN US","1977-07",,"0","0",,"0","0.0","0.54","97",,"2.67","0.0",,"85.4",
"USC00210018","ADA, MN US","1977-08",,"0","0","41","0","0.0","1.65","86",,"4.76","0.0","63.3","76.4","50.3"
"USC00210018","ADA, MN US","1977-09",,"0","0","37","0","0.0","1.92","81",,"5.54","0.0","58.6","68.2","48.9"
"USC00210018","ADA, MN US","1977-10",,"0","0","24","0","0.0","1.04","73",,"2.02","0.0","47.4","58.9","35.8"
"USC00210018","ADA, MN US","1977-11",,"23",,"-19","33",,"1.29","60",,"4.87",,"25.4","33.9","16.9"
"USC00210018","ADA, MN US","1977-12",,"29",,,"26",,,,,,,,,
"USC00210018","ADA, MN US","1978-01","0","29","1","-28","18","1.0","0.07","30",,"0.07","1.0","-2.4","6.7","-11.6"
"USC00210018","ADA, MN US","1978-02","0","28",,"-28","19",,"0.17","32",,"0.39",,"5.2","15.9","-5.5"
"USC00210018","ADA, MN US","1978-03","0","31",,"-20","16",,"0.21","54",,"0.34",,"23.8","34.1","13.5"
"USC00210018","ADA, MN US","1978-04","0","1","0","20","2","0.0","0.35","74",,"0.76","0.0","42.7","54.3","31.2"
"USC00210018","ADA, MN US","1978-05","53","0","0","32","0","0.0","0.68","89",,"2.07","0.0","60.8","75.2","46.3"
"USC00210018","ADA, MN US","1978-06","136","0","0","37","0","0.0","1.30","90",,"2.77","0.0","65.3","79.7","50.8"
"USC00210018","ADA, MN US","1978-07",,"0","0",,"0","0.0","0.78",,,"2.86","0.0",,,
"USC00210018","ADA, MN US","1978-08",,"0","0","42","0","0.0","1.92","98",,"4.40","0.0","70.7","85.2","56.3"
"USC00210018","ADA, MN US","1978-09",,"0","0","32","0","0.0","0.59","100",,"1.45","0.0","64.0","77.4","50.6"
"USC00210018","ADA, MN US","1978-10",,"0","0","20","0","0.0","0.16","80",,"0.16","0.0","47.8","60.7","34.8"
"USC00210018","ADA, MN US","1978-11",,"21",,"-18","7",,"0.31","70",,"0.86",,"22.6","33.8","11.3"
"USC00210018","ADA, MN US","1978-12",,"31",,"-25","11",,"0.37","35",,"0.58",,"6.2","16.0","-3.6"
"USC00210018","ADA, MN US","1979-01","0","31","6","-35","19","4.0","0.39","20",,"1.10","12.0","-6.2","3.1","-15.4"
"USC00210018","ADA, MN US","1979-02","0","28",,"-33","27",,"0.47","28",,"0.91",,"0.0","8.8","-8.9"
"USC00210018","ADA, MN US","1979-03",,"31",,,"27",,"0.47","40",,"1.30",,,"31.2",
"USC00210018","ADA, MN US","1979-04",,"19",,"-8","13",,"1.35","64",,"3.23",,"35.4","44.5","26.4"
"USC00210018","ADA, MN US","1979-05",,"0","0","25","0","0.0","2.33","85",,"3.45","0.0","49.9","61.8","38.0"
"USC00210018","ADA, MN US","1979-06",,"0","0","43","0","0.0","1.99","95",,"4.98","0.0","64.7","77.1","52.4"
"USC00210018","ADA, MN US","1979-07",,"0","0","48","0","0.0","0.74",,,"2.90","0.0",,,"58.7"
"USC00210018","ADA, MN US","1979-08",,"0","0","38","0","0.0","0.56","92",,"1.93","0.0","66.3","79.4","53.3"
"USC00210018","ADA, MN US","1979-09",,"0","0","31","0","0.0","0.22","96",,"0.44","0.0","61.4","76.7","46.1"
"USC00210018","ADA, MN US","1979-10",,"0","0","16","0","0.0","1.23","73",,"1.86","0.0","44.1","56.0","32.3"
"USC00210018","ADA, MN US","1979-11",,"20",,"-3","5",,"0.41","50",,"0.89",,"26.0","33.6","18.4"
"USC00210018","ADA, MN US","1979-12",,"15","3","-16","3","2.0","0.17","46",,"0.37","4.0","21.6","30.6","12.6"
"USC00210018","ADA, MN US","1980-01","0","27",,"-27","10",,"0.65","40",,"1.25",,"6.5","16.0","-3.0"
"USC00210018","ADA, MN US","1980-02","0","29",,"-30","9",,"0.21","34",,"0.76",,"9.6","19.4","-0.2"
"USC00210018","ADA, MN US","1980-03","0","28",,"-30","8",,"0.27","53",,"0.74",,"22.8","33.4","12.2"
"USC00210018","ADA, MN US","1980-04","26","0","0","20","0","0.0","0.00","100",,"0.00","0.0","50.3","66.8","33.7"
"USC00210018","ADA, MN US","1980-05","125","0","0","28","0","0.0","0.32","95",,"0.32","0.0","61.9","79.5","44.4"
"USC00210018","ADA, MN US","1980-06","211","0","0","41","0","0.0","0.75","92",,"2.88","0.0","66.1","80.0","52.2"
"USC00210018","ADA, MN US","1980-07",,"0","0",,"0","0.0","0.37",,,"1.17","0.0",,,
"USC00210018","ADA, MN US","1980-08",,"0","0",,"0","0.0","1.16",,,"5.01","0.0",,,
"USC00210018","ADA, MN US","1980-09",,"0","0","28","0","0.0","0.50","92",,"1.33","0.0","56.2","67.9","44.5"
"USC00210018","ADA, MN US","1980-10",,"0","0","14","0","0.0","0.55","85",,"1.39","0.0","43.9","54.6","33.2"
"USC00210018","ADA, MN US","1980-11",,,,"8",,,"0.33","60",,"0.55",,"33.4","42.5","24.3"
"USC00210018","ADA, MN US","1980-12",,"31",,"-19","4",,"0.17","43",,"0.34",,"13.8","22.9","4.7"
"USC00210018","ADA, MN US","1981-01","0",,,"-21",,,"0.09","53",,"0.17",,"14.8","25.6","4.1"
"USC00210018","ADA, MN US","1981-02","0","13","3","-25","3","3.0","0.41","53",,"0.71","6.1","20.6","31.2","10.0"
"USC00210018","ADA, MN US","1981-03",,"0","0","2","0","0.0","0.43","68",,"0.70","0.0","33.5","47.4","19.7"
"USC00210018","ADA, MN US","1981-04",,"0","0","12","0","0.0","0.48","78",,"1.46","0.0","47.5","61.9","33.0"
"USC00210018","ADA, MN US","1981-05",,"0","0","23","0","0.0","4.51","86",,"6.22","0.0","57.8","71.5","44.2"
"USC00210018","ADA, MN US","1981-06",,"0","0","45","0","0.0","1.82","82",,"5.51","0.0","64.8","76.2","53.3"
"USC00210018","ADA, MN US","1981-07",,"0","0","47","0","0.0","2.45","92","9","5.92","0.0","71.8","83.9","59.7"
"USC00210018","ADA, MN US","1981-08",,"0","0","46","0","0.0","0.65","92","25","2.56","0.0","68.8","81.9","55.7"
"USC00210018","ADA, MN US","1981-09",,"0","0","30","0","0.0","1.63","90","274","2.73","0.0","57.5","70.9","44.1"
"USC00210018","ADA, MN US","1981-10",,"0","1","15","0","3.0","0.93","70","845","3.98","3.0","44.6","54.3","34.9"
"USC00210018","ADA, MN US","1981-11",,,"1","12",,"3.0","0.33","67","1656","0.49","3.0","37.0","46.0","28.0"
"USC00210018","ADA, MN US","1981-12",,"20","3","-18","9","4.0","0.31",,,"0.71","8.5",,,"4.2"
"USC00210018","ADA, MN US","1982-01","0","31","8","-31","32","10.0","0.66","36",,"1.89","26.0","-5.5","6.3","-17.2"
"USC00210018","ADA, MN US","1982-02","0","28","2","-33","27","1.5","0.17","44",,"0.29","2.5","10.9","20.2","1.6"
"USC00210018","ADA, MN US","1982-03","0","25",,"-13","8",,"0.43","47",,"1.22",,"25.4","33.2","17.5"
"USC00210018","ADA, MN US","1982-04","0",,"0","8",,"0.0","0.42","85",,"0.57","0.0","42.3","55.7","29.0"
"USC00210018","ADA, MN US","1982-05","21","0","0","21","0","0.0","0.65","85",,"2.60","0.0","59.3","71.5","47.2"
"USC00210018","ADA, MN US","1982-06","58","0","0","36","0","0.0","0.61","88",,"1.98","0.0","60.9","74.1","47.8"
"USC00210018","ADA, MN US","1982-07","239","0","0","52","0","0.0","2.20","94","4","5.06","0.0","71.0","84.1","57.9"
"USC00210018","ADA, MN US","1982-08","429","0","0","33","0","0.0","0.55","95","62","1.86","0.0","69.2","82.7","55.6"
"USC00210018","ADA, MN US","1982-09","473","0","0","30","0","0.0","0.55","90","248","1.32","0.0","59.9","74.1","45.7"
"USC00210018","ADA, MN US","1982-10","473","0","0","22","0","0.0","1.56","70","801","5.29","0.0","47.2","56.3","38.0"
"USC00210018","ADA, MN US","1982-11","473","11","0","-11","6","0.0","0.36","50","2037","0.57","0.0","23.8","32.7","15.0"
"USC00210018","ADA, MN US","1982-12","473","15",,"-8","6",,"1.36","55","3339","1.64",,"21.6","30.0","13.2"
"USC00210018","ADA, MN US","1983-01","0","31","3","-18","8","5.0","0.58","37","4763","0.88","8.0","16.1","25.2","7.0"
"USC00210018","ADA, MN US","1983-02","0","17","0","-18","4","0.0","0.41","48","5889","0.41","0.0","22.2","31.0","13.3"
"USC00210018","ADA, MN US","1983-03","0","6","0","8","3","0.0","0.63","50","6917","1.07","0.0","30.7","37.9","23.6"
"USC00210018","ADA, MN US","1983-04","0","0","0","20","0","0.0","0.27","75","7578","0.30","0.0","43.0","55.2","30.7"
"USC00210018","ADA, MN US","1983-05","10","0","0","23","0","0.0","0.55","85","7944","1.89","0.0","53.5","68.3","38.7"
"USC00210018","ADA, MN US","1983-06","136","0","0","40","0","0.0","1.63","93","7984","7.89","0.0","67.8","79.8","55.8"
"USC00210018","ADA, MN US","1983-07","456","0","0","40","0","0.0","1.55","98","13","3.52","0.0","74.9","87.3","62.5"
"USC00210018","ADA, MN US","1983-08",,"0","0",,"0","0.0",,,,,"0.0",,,
"USC00210018","ADA, MN US","1983-09",,"0","0","29","0","0.0","1.04","95",,"2.54","0.0","59.2","69.5","49.0"
"USC00210018","ADA, MN US","1983-10",,"0","0",,"0","0.0","0.76",,,"1.56","0.0",,,
"USC00210018","ADA, MN US","1983-11",,"19","0","6","7","0.0","0.36","62",,"0.85","0.0","31.8","37.3","26.3"
"USC00210018","ADA, MN US","1983-12",,"31",,,"11",,"0.38",,,"0.76",,,,
"USC00210018","ADA, MN US","1984-01","0","31",,"-32","16",,"0.29","41",,"0.84",,"9.9","18.2","1.6"
"USC00210018","ADA, MN US","1984-02","0","29","0","-3","15","0.0","0.33","45",,"0.88","0.0","26.4","32.4","20.5"
"USC00210018","ADA, MN US","1984-03","0","25",,"-12","5",,"0.19","55",,"0.64",,"25.2","33.4","17.1"
"USC00210018","ADA, MN US","1984-04","0","0","0","25","0","0.0","0.45","74",,"1.43","0.0","47.4","58.8","35.9"
